timestamp,angle_x,angle_y,angle_z
137.02474570833147,-0.017549919259409238,0.008070650340607279,-0.014841224950595913
137.10534070827998,0.010045610715176068,-0.016184080059876364,-0.0386720928982362
137.16578770824708,0.021198257477210866,-0.06739225383369932,-0.04996616911742442
137.23630745825358,0.03705548035149554,-0.10341086857122708,1.4462904230530538e-05
137.3068284583278,0.06528238313218636,-0.058767015113596846,-0.0013310542611801636
137.3874224582687,0.10776768206868333,-0.12266744841202294,-0.02332761205191792
137.45794345834292,0.13532328680460712,-0.13758695775501026,-0.01590551103627779
137.53853845829144,0.13228069422849534,-0.14658329731009997,0.005411299528037903
137.61913345823996,0.12927229264012907,-0.05162943782742875,0.05865873820722137
137.68965345830657,0.11710227248900561,-0.057396149222581606,0.05643006417822007
137.75010045827366,0.09973068488585364,-0.042720110033502005,0.0717095079784911
137.8306944584474,0.09239653590588169,-0.007289558186289277,0.11059925120560878
137.8911414584145,0.10992423465161999,-0.030620853722814898,0.15246943760113277
137.96166145824827,0.12936886009409143,-0.01630978403832642,0.18642461068777808
138.0321824583225,0.16572259672960368,0.014375245956620448,0.21302726733698424
138.09262845828198,0.20087907079173267,0.014996535584171213,0.2071795033031931
138.18329745833762,0.2568334472236648,-0.04236216473550916,0.20880489067189129
138.2538190833293,0.2821949814324816,-0.029921794427957504,0.22170532368799756
138.3344140832778,0.33803339189646575,-0.08529146334062733,0.21706537194470515
138.41500908322632,0.38189518779587245,-0.1304831565268491,0.2214225387059261
138.47545508341864,0.36623081023363185,-0.16258505849697608,0.1941237190245912
138.54597508325242,0.34703946528899815,-0.07087469940322717,0.16163758637223113
138.62657008343376,0.33151953715718724,-0.12013142711781222,0.14525564452915096
138.68701708340086,0.3328512590414085,-0.1174532405809648,0.13512086264068587
138.74746308336034,0.32475815718002354,-0.13155126854873833,0.13260434307904703
138.81798308342695,0.37834782594727556,-0.21434129860727325,0.13064165628378682
138.87842908338644,0.3615383652739775,-0.17184012629225787,0.12994453733206385
138.95902408333495,0.3885353072902164,-0.17868162456562992,0.09132723749013727
139.03961908328347,0.4152016393026268,-0.17959620741532664,0.09857387870163184
139.1101400833577,0.457746559098486,-0.2739833206869481,0.08809470855831335
139.1806600834243,0.44879826779361714,-0.2876125334869736,0.0853249705175774
139.2511810832657,0.4218514492269018,-0.27717714564871176,0.07683032290699378
139.34185008332133,0.3970932610328788,-0.22083413795777557,0.09098688394248278
139.4325200833846,0.40943667909392634,-0.20979603887830803,0.08047303474459411
139.50304008321837,0.40776930935794536,-0.19330798760396464,0.0982272156900942
139.5836350833997,0.4463491423278668,-0.19684595546848907,0.10145030736059925
139.6541560832411,0.46408854913484876,-0.19020816381802874,0.10879039432534686
139.7246760833077,0.4542150142866666,-0.17908493705136364,0.13980523072292256
139.80527108325623,0.47507407997973033,-0.154769613094471,0.1461467187271223
139.8657170832157,0.48962442733118894,-0.16792478958103885,0.15287015093856185
139.92616408341564,0.495690915177213,-0.1728389179243679,0.1588801944895319
140.00675908336416,0.436869970266593,-0.138161229247022,0.16669272176058764
140.06720508332364,0.44039918843160575,-0.1799037982739232,0.16925685541677496
140.14780008327216,0.4559275349781909,-0.15758865516380274,0.16466092748656147
140.20824608323164,0.458543527219683,-0.17049715245128014,0.1576838305574521
140.28884058329277,0.5007445067700704,-0.16823078977566194,0.1645791749554969
140.34928658325225,0.5270724110299888,-0.161013899177088,0.15719849358116472
140.4298815834336,0.6007602999161512,-0.25400293561198345,0.15176827424727746
140.51047658338211,0.6019574851060514,-0.26144739933518346,0.13912373716198978
140.5809975832235,0.6295925768821272,-0.28144150793154976,0.13140442869614186
140.65151758329011,0.6036106837912306,-0.2636881547890489,0.135866585877537
140.73211258323863,0.6160054592644227,-0.2282007500673345,0.12516522064766217
140.80263358331285,0.617373612298369,-0.2198057435724977,0.13277515483867525
140.88322858326137,0.6192686290595981,-0.2382490489560906,0.11521779610267513
140.95374858332798,0.5987496743621902,-0.257659745306995,0.12237040570070602
141.0343435832765,0.5933535481926777,-0.20736530873108094,0.1338982389569645
141.0947905832436,0.5722713075264807,-0.19789109866460974,0.11486099813488804
141.18545958329923,0.539847231553971,-0.1791317348394288,0.11045269361581095
141.26605458324775,0.5607582487117013,-0.17123817962584123,0.12530704194369674
141.33657558332197,0.5994920836161036,-0.23413904518671302,0.11801311595007041
141.39702158328146,0.6155210805131557,-0.20253650107562735,0.11152175003599041
141.4876905833371,0.6271187306992652,-0.15677634842355115,0.12608009853832464
141.54813658329658,0.6651142588514872,-0.17272264316701494,0.13161489835732415
141.60858358326368,0.6846300224667937,-0.16412238971754106,0.1350188165229799
141.66902958322316,0.714149557993962,-0.14555704077247603,0.12991963470698725
141.7395505832974,0.7193690826593552,-0.1601916534928846,0.1221077135285032
141.79999658325687,0.7245773782271755,-0.12358517510760392,0.11324336219547876
141.87051658332348,0.7267014326554726,-0.11191349378276993,0.09657197150412382
141.9410375833977,0.6646645357292843,-0.05874228510357839,0.11084733422613675
142.0115585832391,0.6642744600911847,-0.06760590175638995,0.12841781347531384
142.0720045834314,0.6681053425244602,-0.0667963172022829,0.13008287872288746
142.1324505833909,0.7068162368060494,-0.05772387111712886,0.1299249961653713
142.20297158323228,0.7591140276324477,-0.033574859956602206,0.13925774889160697
142.273491833359,0.8317560564305431,-0.06277520625563728,0.12087409268348802
142.35408683330752,0.8633109223538724,-0.08446043570636566,0.09485766145232716
142.41453383327462,0.8703818073635359,-0.1136837519858855,0.0571688951899776
142.48505383334123,0.887255555656609,-0.10271497032986215,0.020944131842561782
142.54550083330832,0.8815249495902865,-0.08959476725571594,-0.009887326928960227
142.6059468332678,0.9181552446991917,-0.12835611080250187,-0.03863565733442801
142.68654183321632,0.886843380891717,-0.10988332898357579,-0.03709169248923156
142.75706283329055,0.8944416693505958,-0.08743188899428164,-0.05902164188065037
142.82758283335716,0.922046276574763,-0.10759212560858893,-0.05931647726948385
142.89810383343138,0.8900609077805326,-0.05475062125662321,-0.07443880335482883
142.96862383326516,0.8727365920966692,-0.03589256587182617,-0.08172233877314425
143.02907083323225,0.8702511207237887,-0.030284218079577784,-0.06878433229454584
143.08951683342457,0.8709844477749275,0.0036615576102896966,-0.05910792870233439
143.17011183337308,0.8526317908161892,-0.04102142408152079,-0.0735819067265634
143.2507065832615,0.8612664501038301,-0.006209752296887444,-0.1498172019248476
143.33130158344284,0.8635879309296718,0.04810648040927789,-0.24537292456247406
143.41189658339135,0.8630010960225672,7.055634862350446e-05,-0.2949409308609678
143.47234258335084,0.8884477040975736,-0.03412141459206269,-0.2664801009512038
143.54286358342506,0.9080756650712737,-0.04781763944840839,-0.21706993221907797
143.62345858337358,0.8513700306998812,-0.08728112027418267,-0.14193089463689013
143.69397958321497,0.8377954731672502,-0.10691637023165203,-0.11180678280787176
143.75442558340728,0.7838878672514286,-0.1363008401485795,-0.09355361865790614
143.82494658324867,0.7527178108198032,-0.1755818540551091,-0.0643466004701263
143.90554158343002,0.7391536252552819,-0.21327918301954613,0.011690922430911188
143.9659875833895,0.7741491590331889,-0.23984975724406615,0.0769723619079695
144.0365085832309,0.8834675474369516,-0.26479508473119084,0.05048524259921226
144.11710358341224,0.6684693347131201,-0.10808944316676589,0.08006990736886824
144.19769858336076,0.6769174927775365,-0.20181677501533127,0.1923401877682942
144.27829345827922,0.9531247156913156,-0.29414148912176924,-0.008829694567375146
144.35888845822774,1.009783748566754,-0.3076199149496891,-0.09116530019127443
144.45963245839812,1.2423879565689138,-0.21702108771840498,-0.2650097936003502
144.5301524582319,1.0879206145897273,-0.32616975715878016,-0.3021702888106239
144.59059945843183,1.0508036041555249,-0.32060889198173737,-0.42166610992517506
144.67119445838034,1.3391005678182153,-0.16819500953305147,-0.5579918451420941
144.75178945832886,1.3527006989834145,0.06996722530139537,-0.9374875923378899
144.82231045840308,1.1635689365159296,0.08500871802037968,-1.2365070796033417
144.89283045823686,1.194690661034513,0.019088363017106397,-1.4545401500048305
144.9734254584182,0.9932323590371929,0.22162307528196856,-1.3645854833733193
145.0439464582596,1.1273248424955977,0.2143290091384127,-1.1463381532435768
145.11446745833382,1.5308933250675785,0.30334537679806983,-1.2055679611650962
145.1749134582933,1.5863902842200808,0.29758532605779675,-1.1445438577994345
145.23535937489942,1.5634051600992165,0.16104063820739928,-0.9551700340812217
145.29580637509935,1.5604627604659298,0.1603536608993751,-1.0669250467933555
145.36632637493312,1.4937557412528453,0.23848556926632114,-1.1926545199944198
145.44692137488164,1.4668062673070748,0.35170440255894286,-1.142625487453189
145.50736837508157,1.4653483250153352,0.3869416605229576,-1.165342358533409
145.59803737490438,1.543867268073159,0.38122529972133046,-1.1325653498615833
145.6685583749786,1.536673984667857,0.4107455984542937,-1.0713572407154945
145.74915337492712,1.572204404170167,0.4142436068482565,-1.014928910188614
145.81967437500134,1.6150553962719891,0.4792473949152527,-0.9645789019917562
145.88012037496082,1.657553088326334,0.485770006570927,-0.9571212815368227
145.9405663749203,1.6190418881120585,0.4838054498200918,-0.9521801564526523
146.01108737499453,1.6192363927824867,0.5007187312709951,-0.9369097031270229
146.09168237494305,1.598037128857906,0.5701252472735636,-0.9204252410506016
146.15212937491015,1.634525614316902,0.5670558232929671,-0.9106605268202169
146.22265008324757,1.6825126358068487,0.5450067381822814,-0.9146275243065228
146.30324508342892,1.588209648772649,0.5831681511301487,-0.9242545156423693
146.3737660832703,1.5999609798778516,0.5631432136590121,-0.9576480404595836
146.45436108321883,1.5107423384622456,0.5538521264154848,-0.8983684045417658
146.51480808341876,1.5245034491294682,0.5420650609745888,-0.8894050238767842
146.58532808325253,1.4851907846589678,0.5940250463474067,-0.9732217601098149
146.64577508321963,1.4611651301515693,0.6012215864894893,-0.9613061100183722
146.71629508328624,1.4705882095012315,0.623747194960028,-0.9261520050480246
146.79689008323476,1.5045371305153088,0.6352375569322103,-0.8956105840419271
146.887560083298,1.555214023159452,0.6442395480105894,-0.8567717552787959
146.95808108337224,1.5558557065632022,0.6309630963395794,-0.8340250410862482
147.02860108343884,1.5243833975991516,0.6552393028666545,-0.841253322880572
147.09912208328024,1.5146600692769239,0.6694580559379222,-0.8417227449466091
147.17971708322875,1.452731648367392,0.6362537998213137,-0.8484334275611818
147.26031120843254,1.466378922079109,0.6503951113326771,-0.8287881170107395
147.33083220827393,1.481450876724785,0.6291842151780035,-0.7961069546359454
